"X[[i]]"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular component organization or biogenesis"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"catabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"catabolic process"
"organic substance metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"negative regulation of biological process"
"negative regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"nitrogen compound metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"primary metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"nitrogen compound metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biosynthetic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biosynthetic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"small molecule metabolic process"
"catabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"catabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"response to stimulus"
"cellular response to stimulus"
"response to stimulus"
"response to stimulus"
"chromosome segregation"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"metabolic process"
"localization"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"small molecule metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"small molecule metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"response to stimulus"
"multi-organism cellular process"
"multi-organism process"
"localization"
"response to stimulus"
"response to stimulus"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"small molecule metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"small molecule metabolic process"
"organic substance metabolic process"
"response to stimulus"
"cellular response to stimulus"
"response to stimulus"
"cell communication"
"response to stimulus"
"cellular response to stimulus"
"response to stimulus"
"response to stimulus"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"localization"
"localization"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"catabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"catabolic process"
"organic substance metabolic process"
"catabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular component organization"
"cellular component organization or biogenesis"
"cellular component organization or biogenesis"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"growth"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular component organization"
"cellular component organization or biogenesis"
"cell growth"
"growth"
"biological regulation"
"regulation of biological process"
"growth"
"biological regulation"
"regulation of biological process"
"negative regulation of biological process"
"growth"
"biological regulation"
"regulation of biological process"
"negative regulation of biological process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"negative regulation of cellular process"
"cell growth"
"growth"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"methylation"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular component organization or biogenesis"
"cellular component organization or biogenesis"
"cellular component organization or biogenesis"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"primary metabolic process"
"nitrogen compound metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular component organization"
"cellular component organization or biogenesis"
"cellular component organization or biogenesis"
"methylation"
"localization"
"localization"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biosynthetic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biosynthetic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular metabolic process"
"cellular metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"nitrogen compound metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biosynthetic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biosynthetic process"
"biological regulation"
"regulation of biological process"
"regulation of metabolic process"
"biological regulation"
"regulation of biological process"
"regulation of cellular process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"organic substance metabolic process"
"localization"
"localization"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"small molecule metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"biosynthetic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"biosynthetic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"organic substance metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"nitrogen compound metabolic process"
"cellular metabolic process"
"cellular metabolic process"
"primary metabolic process"
"cellular metabolic process"
